codgru,grupo,sigla,a_vl,a_cmv,a_mc,a_qtde,a_cli,d_vl,d_cmv,d_mc,d_qtde,d_cli
3633,TENSOR CORRENTE,F,112.17,88.46,27.94,2,1,113.53,62.72,40.21,1,1
3633,TENSOR CORRENTE,K,1833.07,1370.92,442.20,22,21,889.40,682.47,168.21,10,8
3633,TENSOR CORRENTE,N,98.42,78.14,24.11,1,1,0.00,0.00,0.00,0,0
3633,TENSOR CORRENTE,O,185.44,145.76,23.27,2,1,40.98,31.26,5.51,2,1
3633,TENSOR CORRENTE,,356.65,284.12,86.65,4,4,185.46,145.78,46.56,2,1
3634,CORREIA MICRO V,B,489.89,322.23,82.56,12,3,270.30,178.56,56.28,8,5
3634,CORREIA MICRO V,E,22918.53,17607.43,1379.64,840,36,4107.03,3056.90,309.70,154,21
3634,CORREIA MICRO V,F,6291.22,4064.23,1414.67,160,47,1637.30,895.74,554.89,31,19
3634,CORREIA MICRO V,I,1851.19,856.43,769.45,31,30,676.62,323.05,269.41,11,10
3634,CORREIA MICRO V,J,116.46,73.58,29.21,3,1,79.02,50.38,9.69,2,1
3634,CORREIA MICRO V,K,146042.92,99210.83,25371.81,3942,758,38624.81,25296.57,7578.61,1029,380
3634,CORREIA MICRO V,M,547.06,373.62,107.29,15,4,145.08,108.92,22.74,3,2
3634,CORREIA MICRO V,N,1626.16,1272.77,191.16,47,2,996.30,800.41,130.21,18,1
3634,CORREIA MICRO V,O,20327.75,15142.72,2077.98,660,46,5331.50,3962.91,576.74,177,31
3634,CORREIA MICRO V,Q,2197.24,1573.90,209.97,76,9,677.13,455.48,82.25,19,6
3634,CORREIA MICRO V,U,216.13,161.73,14.40,12,2,56.60,41.49,2.21,4,1
3634,CORREIA MICRO V,,46589.65,30301.43,9440.92,1339,251,11540.92,7513.71,2716.16,329,127
3636,TENSOR CORREIA DENTA,B,555.69,434.08,105.21,9,2,51.20,43.36,10.51,1,1
3636,TENSOR CORREIA DENTA,E,15415.31,12191.40,1039.61,326,22,4335.33,3412.29,320.99,84,17
3636,TENSOR CORREIA DENTA,F,5268.18,3753.91,1256.72,87,26,261.03,175.27,88.38,4,3
3636,TENSOR CORREIA DENTA,I,1182.04,688.44,496.52,13,12,94.12,55.18,38.30,1,1
3636,TENSOR CORREIA DENTA,K,61677.35,46531.24,9395.08,1098,309,19942.89,14563.76,3307.92,358,137
3636,TENSOR CORREIA DENTA,M,202.85,174.91,46.89,2,2,77.70,63.72,17.53,1,1
3636,TENSOR CORREIA DENTA,N,4928.64,4378.40,304.41,111,2,1143.02,912.01,170.88,21,1
3636,TENSOR CORREIA DENTA,O,13004.45,9943.57,1215.24,266,31,3430.19,2513.72,334.89,71,18
3636,TENSOR CORREIA DENTA,Q,458.00,296.30,102.47,5,2,55.93,47.08,14.46,1,1
3636,TENSOR CORREIA DENTA,,22613.69,18278.76,4781.83,387,132,5636.63,4461.65,1381.43,97,56
3637,KIT CORREIA MICRO V,K,292.25,237.39,88.11,1,1,0.00,0.00,0.00,0,0
3638,BOMBA COMB.MECANICA,E,2007.29,1629.36,145.60,35,11,1202.94,964.35,40.22,20,6
3638,BOMBA COMB.MECANICA,F,150.21,112.20,34.20,2,2,75.10,53.77,22.25,1,1
3638,BOMBA COMB.MECANICA,K,3320.81,2458.39,649.46,47,34,934.58,664.38,173.87,13,11
3638,BOMBA COMB.MECANICA,N,175.36,152.78,23.89,3,1,0.00,0.00,0.00,0,0
3638,BOMBA COMB.MECANICA,O,850.81,651.21,100.59,14,10,459.32,341.41,50.67,7,5
3638,BOMBA COMB.MECANICA,,1096.93,911.08,173.41,17,8,137.48,107.54,33.70,2,2
3639,JUNTA DESLIZANTE,B,343.72,292.92,45.54,2,1,0.00,0.00,0.00,0,0
3639,JUNTA DESLIZANTE,E,12332.87,10282.57,505.72,125,25,2081.84,1676.56,145.75,19,9
3639,JUNTA DESLIZANTE,F,2516.19,1934.98,718.83,20,13,333.80,262.65,105.44,2,1
3639,JUNTA DESLIZANTE,I,240.60,146.46,96.86,1,1,0.00,0.00,0.00,0,0
3639,JUNTA DESLIZANTE,K,38329.19,30502.23,5521.75,336,169,11339.78,8940.95,1960.19,90,54
3639,JUNTA DESLIZANTE,M,477.11,433.96,105.05,4,1,0.00,0.00,0.00,0,0
3639,JUNTA DESLIZANTE,N,2185.92,2143.08,160.68,23,2,1303.85,1163.40,108.98,12,1
3639,JUNTA DESLIZANTE,O,6720.13,5388.55,568.10,62,27,1831.87,1421.23,179.68,18,12
3639,JUNTA DESLIZANTE,,18406.05,15610.93,3039.27,119,59,2618.73,2145.22,688.31,20,17
3641,DESENGRAXANTE,K,171.24,105.67,3.82,12,1,154.70,100.71,14.01,9,3
3642,CABECOTE MOTOR,E,2325.59,1907.35,210.81,1,1,0.00,0.00,0.00,0,0
3642,CABECOTE MOTOR,F,1250.39,1108.94,306.34,1,1,0.00,0.00,0.00,0,0
3642,CABECOTE MOTOR,K,51706.21,46277.65,7371.34,38,15,9803.93,8602.63,1139.49,7,4
3642,CABECOTE MOTOR,,7672.42,6014.86,1840.42,4,4,1429.35,1267.64,350.20,1,1
3643,VENTILADOR PORTATIL,K,0.00,0.00,0.00,0,0,92.58,56.09,22.79,1,1
3643,VENTILADOR PORTATIL,Q,325.68,223.74,13.56,4,1,0.00,0.00,0.00,0,0
3645,INTERRUPTOR REDUZIDA,E,0.00,0.00,0.00,0,0,244.36,190.39,7.65,4,1
3645,INTERRUPTOR REDUZIDA,F,164.68,95.20,26.31,2,1,0.00,0.00,0.00,0,0
3645,INTERRUPTOR REDUZIDA,O,118.04,96.18,5.36,2,1,0.00,0.00,0.00,0,0
3645,INTERRUPTOR REDUZIDA,U,408.87,333.19,15.90,7,3,0.00,0.00,0.00,0,0
3646,SOLENOIDE PARADA,U,458.80,336.17,67.56,2,1,0.00,0.00,0.00,0,0
3651,RELOGIO,E,323.60,229.66,26.95,2,1,0.00,0.00,0.00,0,0
3651,RELOGIO,K,5523.33,3930.37,651.05,38,16,1006.22,669.72,209.84,7,6
3651,RELOGIO,O,2741.81,1945.91,411.46,19,5,451.93,299.49,95.49,3,3
3651,RELOGIO,Q,2004.33,1482.32,259.88,15,8,819.00,576.68,70.38,6,2
3651,RELOGIO,U,4496.08,3390.37,307.83,32,1,840.96,607.32,109.49,6,1
3652,HORIMETRO,K,383.68,270.53,63.91,3,2,0.00,0.00,0.00,0,0
3652,HORIMETRO,Q,124.58,87.84,20.75,1,1,251.16,175.69,21.58,2,1
3653,TACOMETRO,O,1090.37,817.74,174.59,2,1,0.00,0.00,0.00,0,0
3653,TACOMETRO,Q,2734.78,2050.99,274.13,5,1,0.00,0.00,0.00,0,0
3653,TACOMETRO,U,1236.50,985.29,142.52,3,1,0.00,0.00,0.00,0,0
3654,MANOMETRO,K,355.56,252.36,39.48,3,2,0.00,0.00,0.00,0,0
3654,MANOMETRO,Q,90.95,68.58,11.32,1,1,0.00,0.00,0.00,0,0
3654,MANOMETRO,U,334.65,252.36,27.74,3,1,0.00,0.00,0.00,0,0
3661,KIT MANGUEIRA,K,834.28,647.07,204.44,7,7,277.29,192.02,77.73,3,3
3661,KIT MANGUEIRA,O,0.00,0.00,0.00,0,0,32.26,20.02,8.89,1,1
3661,KIT MANGUEIRA,,292.47,221.89,75.52,3,3,111.14,86.20,27.23,1,1
3664,ACUMULADOR OLEO,E,593.69,491.18,41.74,1,1,0.00,0.00,0.00,0,0
3664,ACUMULADOR OLEO,K,0.00,0.00,0.00,0,0,1874.28,1345.49,371.14,3,3
3665,ALAVANCA CAPO,K,6.18,4.84,1.51,1,1,0.00,0.00,0.00,0,0
3666,ALAVANCA SELETORA,K,201.24,137.25,40.24,4,4,57.13,36.54,13.85,1,1
3666,ALAVANCA SELETORA,O,100.62,68.62,20.12,2,2,57.13,36.54,13.85,1,1
3666,ALAVANCA SELETORA,,0.00,0.00,0.00,0,0,180.56,124.63,58.49,1,1
3667,BUCHA BAND.,B,1543.31,1166.79,147.44,43,7,213.61,152.46,45.55,3,1
3667,BUCHA BAND.,E,29610.22,24236.22,1255.94,1194,38,7974.26,6386.68,325.38,353,24
3667,BUCHA BAND.,F,10930.93,7827.07,1451.23,350,40,1132.07,757.89,176.51,37,9
3667,BUCHA BAND.,I,2425.71,1413.25,562.26,53,15,1202.70,694.98,308.19,29,9
3667,BUCHA BAND.,K,198261.08,150877.17,19150.09,6853,620,61927.90,46384.56,6814.99,1990,311
3667,BUCHA BAND.,M,499.78,414.56,59.71,12,2,332.74,257.14,53.76,11,3
3667,BUCHA BAND.,N,3058.06,2622.13,230.43,147,1,1512.97,1340.33,96.56,84,2
3667,BUCHA BAND.,O,23442.50,18843.00,1055.98,945,44,7196.49,5578.90,443.18,284,30
3667,BUCHA BAND.,Q,395.04,301.69,25.14,20,3,68.52,46.85,15.08,2,1
3667,BUCHA BAND.,,59774.20,45380.08,8012.75,1941,225,19442.39,15065.45,2574.31,636,110
3669,BATENTE BANDEJA,E,0.00,0.00,0.00,0,0,32.62,25.13,2.28,2,1
3669,BATENTE BANDEJA,F,43.54,31.30,6.44,2,1,0.00,0.00,0.00,0,0
3669,BATENTE BANDEJA,K,51.51,37.69,6.06,3,2,0.00,0.00,0.00,0,0
3669,BATENTE BANDEJA,N,53.34,46.95,3.05,3,1,0.00,0.00,0.00,0,0
3670,BATENTE PEDAL,K,20.36,15.42,4.99,1,1,0.00,0.00,0.00,0,0
3671,BUCHA ARTICULACAO,K,0.00,0.00,0.00,0,0,92.76,74.52,11.36,2,1
3672,BUCHA BARRA DIR.,B,35.88,27.98,4.71,2,1,0.00,0.00,0.00,0,0
3672,BUCHA BARRA DIR.,E,290.09,239.60,5.43,43,4,34.30,28.01,1.09,6,2
3672,BUCHA BARRA DIR.,F,25.52,18.66,1.13,4,1,18.84,10.20,3.34,2,1
3672,BUCHA BARRA DIR.,K,1256.03,929.84,90.41,155,46,281.14,203.05,29.71,30,12
3672,BUCHA BARRA DIR.,O,176.98,140.39,8.01,28,9,52.80,40.80,1.74,8,1
3672,BUCHA BARRA DIR.,,493.79,372.72,59.82,54,21,114.38,78.82,17.21,13,5
3673,BUCHA BARRA ESTAB.,B,696.32,507.31,81.94,38,8,86.62,63.80,8.98,6,2
3673,BUCHA BARRA ESTAB.,E,5350.51,4314.05,183.93,481,28,2062.66,1626.16,88.53,195,23
3673,BUCHA BARRA ESTAB.,F,1806.56,1235.72,268.27,129,28,64.88,39.88,12.09,12,4
3673,BUCHA BARRA ESTAB.,I,199.25,107.96,45.00,13,6,372.14,218.40,75.89,14,7
3673,BUCHA BARRA ESTAB.,J,0.00,0.00,0.00,0,0,10.30,7.76,1.35,2,1
3673,BUCHA BARRA ESTAB.,K,40874.47,30143.20,3872.11,3272,520,12684.44,9080.93,1293.96,940,236
3673,BUCHA BARRA ESTAB.,M,256.92,210.64,27.85,16,3,8.91,6.14,2.84,1,1
3673,BUCHA BARRA ESTAB.,N,511.89,452.01,33.58,30,1,79.68,62.46,5.37,15,2
3673,BUCHA BARRA ESTAB.,O,4732.79,3646.49,257.24,450,33,1148.23,871.79,66.82,117,22
3673,BUCHA BARRA ESTAB.,Q,76.84,55.68,3.52,4,1,32.36,21.99,3.67,2,1
3673,BUCHA BARRA ESTAB.,,9522.12,7087.33,1181.08,813,147,3766.58,2829.13,453.58,308,82
3675,BUCHA BRACO OSCILANT,B,0.00,0.00,0.00,0,0,34.93,26.51,9.37,1,1
3675,BUCHA BRACO OSCILANT,E,591.55,466.46,23.41,44,5,99.20,80.16,1.53,20,2
3675,BUCHA BRACO OSCILANT,F,468.05,359.63,36.52,45,8,55.84,33.91,9.40,7,3
3675,BUCHA BRACO OSCILANT,I,30.40,18.04,3.07,4,1,0.00,0.00,0.00,0,0
3675,BUCHA BRACO OSCILANT,K,5912.83,4567.94,333.21,686,108,1185.80,910.17,68.85,148,30
3675,BUCHA BRACO OSCILANT,M,61.08,50.28,6.70,2,1,0.00,0.00,0.00,0,0
3675,BUCHA BRACO OSCILANT,N,220.82,193.89,5.34,41,1,57.64,53.02,8.36,2,1
3675,BUCHA BRACO OSCILANT,O,442.58,345.99,22.54,67,12,192.16,148.34,8.97,10,3
3675,BUCHA BRACO OSCILANT,,1372.45,1066.17,106.69,157,26,347.84,266.48,23.89,50,11
3676,BUCHA BRACO TENSOR,E,73.04,55.86,7.55,6,3,147.88,118.83,5.06,6,2
3676,BUCHA BRACO TENSOR,F,48.69,33.21,9.74,1,1,0.00,0.00,0.00,0,0
3676,BUCHA BRACO TENSOR,K,643.58,461.95,60.58,36,9,280.26,198.11,31.62,16,4
3676,BUCHA BRACO TENSOR,M,0.00,0.00,0.00,0,0,81.81,67.44,11.60,3,1
3676,BUCHA BRACO TENSOR,O,170.34,124.13,10.02,6,2,12.22,8.20,1.40,2,1
3676,BUCHA BRACO TENSOR,,360.86,260.22,53.58,16,4,76.48,41.38,31.92,1,1
3677,BUCHA FEIXE MOLA,E,735.77,598.28,31.44,31,7,561.84,459.74,4.57,36,2
3677,BUCHA FEIXE MOLA,I,260.52,139.08,78.40,6,1,0.00,0.00,0.00,0,0
3677,BUCHA FEIXE MOLA,K,6621.76,5048.23,571.17,267,52,1732.04,1273.74,160.27,59,10
3677,BUCHA FEIXE MOLA,M,35.74,24.76,5.71,2,1,0.00,0.00,0.00,0,0
3677,BUCHA FEIXE MOLA,O,817.30,685.62,45.19,33,6,328.62,260.35,21.95,11,3
3677,BUCHA FEIXE MOLA,Q,0.00,0.00,0.00,0,0,48.48,34.81,4.96,2,1
3677,BUCHA FEIXE MOLA,,1685.94,1239.40,244.35,48,10,800.18,586.96,98.71,30,7
3678,BUCHA GARFO EMBREAGE,K,37.88,25.83,7.58,2,2,0.00,0.00,0.00,0,0
3678,BUCHA GARFO EMBREAGE,O,18.94,12.92,3.79,1,1,0.00,0.00,0.00,0,0
3678,BUCHA GARFO EMBREAGE,,53.77,32.18,19.99,2,2,23.90,13.76,7.30,1,1
3680,BUCHA SUPORTE CAMBIO,B,75.93,57.63,20.39,2,2,0.00,0.00,0.00,0,0
3680,BUCHA SUPORTE CAMBIO,E,27.26,22.51,2.48,1,1,0.00,0.00,0.00,0,0
3680,BUCHA SUPORTE CAMBIO,K,1118.17,853.81,245.35,32,22,548.39,408.65,132.22,15,12
3680,BUCHA SUPORTE CAMBIO,M,35.95,29.58,7.90,1,1,0.00,0.00,0.00,0,0
3680,BUCHA SUPORTE CAMBIO,O,64.54,47.48,11.40,2,2,0.00,0.00,0.00,0,0
3680,BUCHA SUPORTE CAMBIO,,665.65,504.57,124.09,19,11,218.72,177.48,43.68,6,4
3681,BUCHA TIRANTE,F,99.28,73.00,14.68,4,1,0.00,0.00,0.00,0,0
3681,BUCHA TIRANTE,K,0.00,0.00,0.00,0,0,42.34,30.41,4.34,2,1
3681,BUCHA TIRANTE,N,0.00,0.00,0.00,0,0,35.88,32.82,2.50,2,1
3682,BUCHA TORCAO MOTOR,B,0.00,0.00,0.00,0,0,265.16,200.40,35.21,4,1
3682,BUCHA TORCAO MOTOR,E,0.00,0.00,0.00,0,0,195.16,156.84,5.11,4,1
3682,BUCHA TORCAO MOTOR,I,86.91,50.74,35.72,1,1,0.00,0.00,0.00,0,0
3682,BUCHA TORCAO MOTOR,K,624.31,456.06,117.29,11,7,178.42,121.11,40.11,3,2
3682,BUCHA TORCAO MOTOR,O,213.88,160.84,33.03,4,3,101.88,79.09,13.34,2,1
3682,BUCHA TORCAO MOTOR,,62.43,48.86,15.29,1,1,0.00,0.00,0.00,0,0
3683,BUJAO CAMBIO,E,21.76,14.83,1.09,4,1,0.00,0.00,0.00,0,0
3683,BUJAO CAMBIO,K,15.07,9.46,3.72,2,2,0.00,0.00,0.00,0,0
3684,KIT ABRACADEIRA,K,55.34,37.74,11.07,1,1,0.00,0.00,0.00,0,0
3687,CANECA SOBREPOR,K,21.05,15.79,3.36,1,1,40.62,28.27,8.62,2,1
3687,CANECA SOBREPOR,Q,200.22,151.30,8.76,10,2,0.00,0.00,0.00,0,0
3688,CATRACA EMBREAGEM,,0.00,0.00,0.00,0,0,27.85,21.09,6.82,1,1
3689,CHAVE ALLEN,K,14.70,14.48,1.80,2,1,0.00,0.00,0.00,0,0
3689,CHAVE ALLEN,,0.00,0.00,0.00,0,0,6.68,6.58,1.63,1,1
3694,FLANGE SEMI EIXO,K,190.72,130.09,19.08,2,1,108.30,69.27,26.24,1,1
3697,HASTE INDUZIDO,K,0.00,0.00,0.00,0,0,75.09,52.02,15.39,1,1
3697,HASTE INDUZIDO,O,84.50,52.02,23.66,1,1,0.00,0.00,0.00,0,0
3698,HASTE MAGNETICA,K,54.76,59.76,13.42,2,1,0.00,0.00,0.00,0,0
3699,HASTE TRAMBULADOR,O,66.76,45.52,10.02,4,2,0.00,0.00,0.00,0,0
3699,HASTE TRAMBULADOR,,0.00,0.00,0.00,0,0,20.53,11.82,6.28,1,1
3702,JUNTA BOMBA OLEO,K,132.84,84.01,29.41,2,2,0.00,0.00,0.00,0,0
3703,JUNTA ESCAPE,F,7.71,4.81,1.89,1,1,0.00,0.00,0.00,0,0
3703,JUNTA ESCAPE,K,52.18,32.75,5.34,7,3,16.08,9.47,2.23,2,1
3703,JUNTA ESCAPE,M,29.28,19.24,3.14,4,1,0.00,0.00,0.00,0,0
3703,JUNTA ESCAPE,O,19.47,13.73,1.09,3,1,0.00,0.00,0.00,0,0
3704,JUNTA VALVULA TERM.,E,98.40,62.42,5.02,4,1,58.08,34.42,14.31,2,2
3704,JUNTA VALVULA TERM.,K,98.40,62.42,15.06,4,3,0.00,0.00,0.00,0,0
3704,JUNTA VALVULA TERM.,O,80.13,50.84,5.46,3,1,147.40,87.35,7.26,5,1
3705,JUNTA TROCADOR,K,79.21,43.51,23.99,2,2,39.46,24.57,9.67,1,1
3705,JUNTA TROCADOR,M,70.48,43.90,17.28,2,1,0.00,0.00,0.00,0,0
3705,JUNTA TROCADOR,O,0.00,0.00,0.00,0,0,39.46,24.57,9.67,1,1
3706,ACOPLAMENTO HASTE,E,105.45,72.23,14.82,3,1,70.88,48.15,7.67,2,1
3706,ACOPLAMENTO HASTE,N,39.44,30.00,10.05,1,1,0.00,0.00,0.00,0,0
3706,ACOPLAMENTO HASTE,O,35.15,24.08,7.41,1,1,0.00,0.00,0.00,0,0
3706,ACOPLAMENTO HASTE,,41.11,24.08,12.65,1,1,0.00,0.00,0.00,0,0
3708,KIT CONECTOR CABO,E,63.85,43.56,12.76,2,1,0.00,0.00,0.00,0,0
3708,KIT CONECTOR CABO,F,124.26,82.98,16.17,4,2,0.00,0.00,0.00,0,0
3708,KIT CONECTOR CABO,K,1235.02,879.52,220.16,44,29,420.06,310.23,68.99,19,8
3708,KIT CONECTOR CABO,O,92.76,63.27,12.36,3,2,18.92,12.49,4.58,1,1
3708,KIT CONECTOR CABO,,252.18,179.50,64.86,9,8,59.76,46.71,4.88,3,1
3714,MANGUEIRA INJECAO,K,513.73,385.66,90.74,1,1,0.00,0.00,0.00,0,0
3714,MANGUEIRA INJECAO,,1110.09,866.19,236.85,2,1,0.00,0.00,0.00,0,0
3715,MANGUEIRA RAD.OLEO,K,241.01,151.18,58.97,2,2,0.00,0.00,0.00,0,0
3715,MANGUEIRA RAD.OLEO,,233.44,143.45,59.79,1,1,185.58,111.85,49.52,1,1
3716,MANGUEIRA SAIDA AR Q,E,0.00,0.00,0.00,0,0,131.28,98.21,19.14,2,1
3716,MANGUEIRA SAIDA AR Q,K,0.00,0.00,0.00,0,0,308.82,218.78,75.66,2,2
3716,MANGUEIRA SAIDA AR Q,O,128.67,99.22,13.02,1,1,0.00,0.00,0.00,0,0
3716,MANGUEIRA SAIDA AR Q,,0.00,0.00,0.00,0,0,154.41,109.39,37.83,1,1
3720,PINO CENTRAL,,259.77,188.66,75.96,2,2,119.68,94.33,29.31,1,1
3721,PONTEIRA CABO COMAND,E,313.34,211.15,31.41,9,4,110.20,73.99,12.72,4,2
3721,PONTEIRA CABO COMAND,F,69.36,52.52,8.50,2,1,0.00,0.00,0.00,0,0
3721,PONTEIRA CABO COMAND,K,1061.28,702.99,150.24,38,20,264.61,165.32,53.83,10,6
3721,PONTEIRA CABO COMAND,N,0.00,0.00,0.00,0,0,70.17,53.14,17.20,1,1
3721,PONTEIRA CABO COMAND,O,691.86,476.00,81.35,17,5,204.08,127.89,38.71,7,4
3721,PONTEIRA CABO COMAND,U,44.65,29.57,9.81,2,1,0.00,0.00,0.00,0,0
3721,PONTEIRA CABO COMAND,,133.77,85.03,40.15,4,4,140.34,106.28,34.40,2,1
3722,PORCA AMORTECEDOR,K,141.80,93.85,2.42,30,2,0.00,0.00,0.00,0,0
3723,PORCA FLANGE,E,145.95,87.23,41.41,8,4,0.00,0.00,0.00,0,0
3723,PORCA FLANGE,F,58.55,37.66,17.38,2,2,23.62,14.25,8.69,1,1
3723,PORCA FLANGE,K,1619.46,1028.32,373.99,75,44,171.09,120.71,44.26,6,5
3723,PORCA FLANGE,M,174.94,136.25,30.81,7,2,24.55,18.04,6.46,1,1
3723,PORCA FLANGE,N,45.12,39.30,7.87,2,2,0.00,0.00,0.00,0,0
3723,PORCA FLANGE,O,350.24,240.08,49.62,18,5,65.78,35.83,22.14,3,2
3723,PORCA FLANGE,U,34.14,20.75,4.67,2,1,0.00,0.00,0.00,0,0
3723,PORCA FLANGE,,393.56,268.15,101.22,17,12,256.19,188.01,62.52,10,7
3725,REPARO BOMBA DIRECAO,K,0.00,0.00,0.00,0,0,124.18,85.92,15.21,2,1
3726,REPARO EIXO SELECAO,O,329.72,249.90,52.79,1,1,312.52,249.90,37.69,1,1
3726,REPARO EIXO SELECAO,,93.69,51.28,29.89,1,1,358.44,350.97,89.96,1,1
3727,REPARO ALAVANCA CAMB,B,84.56,61.57,22.70,1,1,89.13,64.83,23.94,3,1
3727,REPARO ALAVANCA CAMB,E,486.42,320.22,72.71,15,8,128.82,84.25,14.68,4,2
3727,REPARO ALAVANCA CAMB,F,1254.34,832.04,309.16,22,9,0.00,0.00,0.00,0,0
3727,REPARO ALAVANCA CAMB,K,10920.91,7577.07,2292.08,187,119,2502.54,1700.09,594.19,42,34
3727,REPARO ALAVANCA CAMB,N,567.40,408.36,133.75,10,2,59.83,45.31,14.65,1,1
3727,REPARO ALAVANCA CAMB,O,629.41,418.65,87.23,21,9,363.07,213.93,100.62,10,6
3727,REPARO ALAVANCA CAMB,Q,0.00,0.00,0.00,0,0,71.06,42.48,20.17,1,1
3727,REPARO ALAVANCA CAMB,U,0.00,0.00,0.00,0,0,28.16,17.83,7.01,1,1
3727,REPARO ALAVANCA CAMB,,3412.09,2443.09,901.80,62,40,960.05,665.95,256.25,17,14
3728,RESERVATORIO OLEO,E,123.85,96.95,12.00,1,1,0.00,0.00,0.00,0,0
3728,RESERVATORIO OLEO,K,0.00,0.00,0.00,0,0,207.83,135.92,45.20,1,1
3729,ROLAMENTO SUPORTE,K,187.29,141.30,48.17,2,2,0.00,0.00,0.00,0,0
3730,ROTULA CAMBIO,F,25.88,15.70,3.55,2,1,14.13,9.78,4.19,1,1
3730,ROTULA CAMBIO,K,467.50,321.50,61.60,28,14,90.75,60.99,16.90,5,3
3730,ROTULA CAMBIO,,79.90,58.68,17.82,6,5,23.99,13.81,7.34,1,1
3731,SENSOR POSICAO CAMBI,E,217.93,165.17,34.89,1,1,0.00,0.00,0.00,0,0
3731,SENSOR POSICAO CAMBI,F,260.64,257.00,31.93,2,1,0.00,0.00,0.00,0,0
3731,SENSOR POSICAO CAMBI,K,358.61,239.86,83.39,2,2,119.63,79.49,25.21,1,1
3732,TERMINAL COMPRESSAO,Q,13.12,8.60,0.67,4,1,0.00,0.00,0.00,0,0
3736,VOLANTE MOTOR,E,2663.33,1743.93,664.22,1,1,0.00,0.00,0.00,0,0
3736,VOLANTE MOTOR,K,2770.78,1995.56,517.01,1,1,0.00,0.00,0.00,0,0
3736,VOLANTE MOTOR,,2640.35,2324.77,662.25,1,1,0.00,0.00,0.00,0,0
3737,CABO CHOQUE,K,254.36,157.91,50.06,4,2,0.00,0.00,0.00,0,0
3741,TIRANTE MOTOR,B,307.00,219.98,74.28,3,2,0.00,0.00,0.00,0,0
3741,TIRANTE MOTOR,E,2876.31,2301.24,284.82,27,10,420.22,325.20,59.21,5,3
3741,TIRANTE MOTOR,F,579.75,433.43,148.50,5,5,324.32,213.95,106.41,3,3
3741,TIRANTE MOTOR,I,0.00,0.00,0.00,0,0,251.09,119.52,123.91,1,1
3741,TIRANTE MOTOR,J,0.00,0.00,0.00,0,0,234.25,185.61,57.82,3,1
3741,TIRANTE MOTOR,K,20119.04,15112.30,4174.14,184,141,7583.54,5574.26,1639.93,70,51
3741,TIRANTE MOTOR,M,79.90,63.51,19.57,1,1,0.00,0.00,0.00,0,0
3741,TIRANTE MOTOR,N,669.52,577.88,133.70,7,2,84.92,69.48,22.50,1,1
3741,TIRANTE MOTOR,O,2613.90,1950.93,410.92,27,14,275.29,213.39,37.57,3,3
3741,TIRANTE MOTOR,,5847.44,4405.97,1476.15,51,36,1866.85,1397.21,509.05,16,13
3742,BOMBA OLEO CAMBIO,E,968.34,784.09,36.08,2,1,0.00,0.00,0.00,0,0
3742,BOMBA OLEO CAMBIO,K,600.48,419.87,109.23,1,1,0.00,0.00,0.00,0,0
3742,BOMBA OLEO CAMBIO,,667.20,419.87,163.47,1,1,0.00,0.00,0.00,0,0
3743,ANEL TAMPA VALVULA,K,143.11,90.26,31.18,3,2,0.00,0.00,0.00,0,0
3744,BRACO SUSPENSAO RETO,K,259.47,227.74,42.38,3,2,0.00,0.00,0.00,0,0
3744,BRACO SUSPENSAO RETO,,175.64,154.16,21.51,2,1,0.00,0.00,0.00,0,0
3745,BUCHA AMORT.,E,597.15,488.52,18.55,86,11,112.00,89.64,5.78,12,4
3745,BUCHA AMORT.,F,79.62,47.34,15.70,2,1,0.00,0.00,0.00,0,0
3745,BUCHA AMORT.,I,350.81,188.90,100.67,10,4,0.00,0.00,0.00,0,0
3745,BUCHA AMORT.,K,1437.55,1052.69,136.43,136,36,675.33,482.49,51.55,89,17
3745,BUCHA AMORT.,N,115.60,82.75,1.08,20,1,81.52,74.52,2.23,10,1
3745,BUCHA AMORT.,O,241.97,189.34,15.48,30,7,236.22,180.28,17.90,32,7
3745,BUCHA AMORT.,,829.72,631.78,75.92,118,17,77.78,54.54,10.94,10,3
3746,BUCHA BRACO CURVO,B,0.00,0.00,0.00,0,0,99.72,76.46,26.19,2,1
3746,BUCHA BRACO CURVO,K,666.13,503.26,125.55,11,5,48.98,38.68,6.00,2,1
3746,BUCHA BRACO CURVO,M,46.98,38.68,5.15,2,1,0.00,0.00,0.00,0,0
3746,BUCHA BRACO CURVO,,82.39,58.02,15.80,3,2,0.00,0.00,0.00,0,0
3747,BUCHA BRACO,E,394.98,305.99,21.57,10,4,0.00,0.00,0.00,0,0
3747,BUCHA BRACO,F,0.00,0.00,0.00,0,0,148.08,86.36,14.93,4,1
3747,BUCHA BRACO,K,2198.94,1648.36,274.94,26,9,0.00,0.00,0.00,0,0
3747,BUCHA BRACO,O,420.90,339.75,19.29,10,4,0.00,0.00,0.00,0,0
3749,BUCHA BRACO TRANSV.,E,189.54,129.62,11.24,6,2,143.56,84.17,10.97,4,1
3749,BUCHA BRACO TRANSV.,F,144.76,113.28,17.74,4,1,0.00,0.00,0.00,0,0
3749,BUCHA BRACO TRANSV.,K,162.78,111.11,36.39,5,2,24.01,16.26,5.44,1,1
3749,BUCHA BRACO TRANSV.,O,54.90,45.45,2.23,2,1,0.00,0.00,0.00,0,0
3749,BUCHA BRACO TRANSV.,,129.87,99.42,21.21,5,2,0.00,0.00,0.00,0,0
3751,BUCHA EIXO,B,263.10,197.52,29.72,4,2,37.01,26.52,11.14,1,1
